sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,year,month,day,weekday,yr_built,yr_renovated,view,condition,grade,season,waterfront,living_renovate,lot_renovate,basement,floors,bedrooms,bathrooms,major_city
2500,8500,2500,0,2470,9100,0,7,3,0,79,0,0,3,6,1,0,1,1,0,2,4,8,1
1290,2500,1290,0,1700,3750,0,4,15,4,87,0,0,3,6,0,0,1,1,0,2,3,8,20
2518,4663,2518,0,2280,4525,1,3,13,1,105,0,0,2,6,0,0,1,1,0,2,4,9,19
3380,7126,3380,0,1810,7308,0,7,10,0,65,57,0,2,6,1,0,1,1,0,2,3,9,1
1240,7300,1240,0,1240,8260,0,11,0,0,68,0,0,2,5,3,0,0,1,0,0,3,3,12
2350,13000,2350,0,1570,11440,0,8,3,3,61,0,0,2,5,1,0,1,1,0,0,5,8,20
3530,10935,3530,0,3360,11250,0,9,6,1,92,0,0,2,8,2,0,1,1,0,2,4,15,8
1820,2935,1820,0,1820,2936,1,3,12,0,99,0,0,2,6,0,0,0,1,0,2,3,9,19
1420,6720,1420,0,1560,5600,0,10,12,3,25,0,0,2,5,3,0,1,1,0,1,4,5,20
1820,7800,1240,580,1400,7800,0,10,18,2,56,0,0,3,5,3,0,1,0,1,0,2,5,20
4760,8036,3390,1370,2950,9323,0,10,13,4,16,0,0,4,7,3,0,1,1,1,3,4,8,20
1840,4593,1840,0,1740,3600,0,7,20,3,110,0,0,2,5,1,0,1,1,0,2,4,9,17
2390,7875,1980,410,3720,9075,0,6,24,4,48,0,1,2,8,1,0,1,1,1,0,3,8,20
1050,5156,1050,0,1050,5502,1,3,15,3,19,0,0,2,5,0,0,0,1,0,1,3,3,20
2310,3570,1490,820,1580,3060,0,4,29,4,27,68,0,2,5,0,0,1,1,1,1,4,9,20
1330,10838,1330,0,1390,10310,0,5,26,4,85,0,0,2,6,0,0,1,1,0,2,2,8,10
2120,6893,1060,1060,1380,6986,0,7,11,1,83,0,0,3,5,1,0,1,1,1,0,6,12,20
1500,7401,1500,0,1720,7171,1,3,13,1,98,0,0,2,6,0,0,1,1,0,2,3,9,0
2280,5000,2280,0,2910,5000,0,5,29,0,106,0,0,2,5,0,0,1,0,0,2,4,9,13
2030,7549,2030,0,2040,7130,1,2,9,1,88,0,0,2,6,4,0,1,1,0,0,3,9,19
1020,4200,1020,0,1660,4200,0,11,15,1,23,0,0,4,4,3,0,1,0,0,0,2,3,20
1440,11250,1440,0,2200,11250,0,6,2,3,67,0,0,2,5,1,0,1,0,0,0,3,3,18
3370,12447,3370,0,3700,13129,0,5,3,2,91,0,0,2,8,0,0,1,1,0,2,4,10,23
2610,8760,1760,850,2550,10376,0,5,23,1,78,0,0,3,6,0,0,1,1,1,0,4,10,15
2430,11670,1330,1100,1580,10464,1,1,18,3,78,0,0,3,5,4,0,1,1,1,0,4,11,12
1710,7210,1240,470,1840,7245,0,8,1,1,74,0,0,3,5,1,0,1,1,1,0,3,6,11
2500,5750,1430,1070,1980,7130,0,11,4,4,99,0,0,2,6,3,0,1,1,1,0,5,11,20
850,2500,850,0,850,5000,0,4,14,3,86,0,0,2,5,0,0,0,1,0,0,3,5,20
1200,6278,1080,120,1200,6211,1,2,24,2,42,0,0,2,5,4,0,0,1,1,0,2,3,20
1470,1612,980,490,1460,5027,1,4,11,1,103,0,0,2,5,0,0,1,1,1,2,4,9,20
3200,12682,3200,0,2880,10432,0,9,27,1,77,0,1,2,7,2,0,1,1,0,2,3,10,10
1420,6000,1420,0,1480,6000,1,3,20,1,41,0,0,2,4,0,0,1,0,0,0,3,3,20
3110,7231,3110,0,2820,7311,0,4,1,4,97,0,0,2,6,0,0,1,1,0,2,4,11,0
2080,13510,1040,1040,2010,11625,0,5,18,3,50,0,0,2,5,0,0,1,1,1,0,4,7,20
1790,7212,1790,0,2330,7212,1,1,1,0,98,0,0,3,6,4,0,1,0,0,0,3,7,11
2370,76665,2370,0,2110,19334,0,6,1,2,78,0,0,3,6,1,0,1,1,0,2,4,7,0
1870,7189,1270,600,1780,6200,0,5,9,1,59,0,0,2,5,0,0,1,1,1,0,3,6,20
890,19703,890,0,1270,9800,1,1,3,2,34,0,0,2,4,4,0,1,1,0,0,2,2,16
1590,7750,1060,530,1680,7500,0,9,26,0,97,0,0,2,5,2,0,1,1,1,0,3,11,13
2540,5760,2540,0,2580,3600,0,9,29,3,109,0,0,2,7,2,0,1,1,0,2,4,9,9
2590,10890,1340,1250,2474,10454,0,11,25,4,70,0,0,3,5,3,0,1,1,1,0,6,9,11
2770,8521,1470,1300,1910,9380,0,9,14,2,53,0,0,3,5,2,0,1,1,1,0,4,6,1
1480,12675,1480,0,1820,7995,1,3,13,1,29,0,0,3,5,0,0,1,1,0,1,4,3,20
2260,13600,1770,490,2630,13995,0,8,21,0,74,0,0,3,6,1,0,1,1,1,0,4,9,15
1330,15873,900,430,1610,12043,1,2,24,2,84,0,0,2,5,4,0,1,1,1,0,2,5,19
1930,6360,1930,0,2770,6373,0,5,17,2,113,0,0,2,7,0,0,1,1,0,0,3,6,21
1700,12615,1300,400,1950,13163,1,2,17,2,90,0,0,3,5,4,0,1,1,1,0,3,8,12
2520,6964,1260,1260,1930,6949,0,11,28,0,87,0,0,3,5,3,0,1,1,1,0,4,10,11
2030,217800,2030,0,2570,216057,0,9,9,4,77,0,2,3,6,2,0,1,1,0,0,3,6,0
1720,936,1030,690,1720,1527,0,9,13,1,104,0,0,2,6,2,0,0,1,1,2,3,12,20
3510,5760,3510,0,3450,5760,0,4,7,3,6,0,0,3,8,0,0,1,0,0,3,6,11,20
1790,7679,1790,0,1560,7680,0,6,15,2,53,0,0,3,5,1,0,1,1,0,0,3,6,20
1790,8228,1390,400,1880,8228,0,6,24,4,80,0,0,2,5,1,0,1,0,1,0,3,7,18
1980,8505,1030,950,1830,8505,1,3,21,2,65,0,0,2,5,0,0,1,0,1,0,3,3,20
1360,2693,1360,0,1360,2693,0,7,11,1,103,0,0,2,4,1,0,0,0,0,2,2,9,13
1920,9672,1920,0,1950,10125,0,11,15,1,84,0,0,3,6,3,0,1,1,0,2,3,8,19
1700,6698,1700,0,2190,7346,0,8,18,4,97,0,0,2,5,1,0,1,1,0,2,3,9,13
2490,18525,2490,0,1850,9516,0,9,15,3,95,0,3,2,6,2,0,1,1,0,2,3,9,6
1690,6090,1400,290,1820,6090,0,9,27,1,45,0,0,2,5,2,0,1,0,1,1,4,10,20
1080,3500,1080,0,1790,4000,0,5,22,0,24,0,3,2,5,0,0,1,1,0,0,2,3,20
1510,7642,1510,0,2180,8357,0,10,23,0,59,0,0,2,5,3,0,1,1,0,0,3,5,1
1600,8961,1390,210,1502,6798,1,2,15,0,49,0,0,3,5,4,0,1,1,1,0,2,3,0
3000,5548,3000,0,2870,5000,0,4,12,1,106,0,0,2,7,0,0,1,1,0,2,4,9,18
2020,7560,2020,0,1410,8080,0,5,8,0,60,0,0,3,5,0,0,1,1,0,0,4,5,18
2520,6170,1850,670,2260,6967,0,11,14,0,103,0,0,2,5,3,0,1,1,1,2,3,8,13
2350,3150,1690,660,1750,3150,0,4,11,0,10,0,0,3,6,0,0,1,0,1,1,4,9,20
2950,15207,2070,880,2950,22000,1,2,2,1,66,0,0,3,8,4,0,0,1,1,0,3,8,15
2200,21450,1600,600,1880,11250,1,3,1,3,52,0,0,3,7,0,0,1,1,1,0,3,3,20
1790,8144,1790,0,1800,7503,0,5,24,2,89,0,0,2,6,0,0,1,1,0,2,3,9,19
1430,10574,1430,0,1900,10450,0,10,19,3,81,0,0,2,5,3,0,1,1,0,2,3,6,3
1310,9855,1310,0,1310,8370,0,8,1,1,62,0,0,2,5,1,0,0,1,0,0,3,7,12
2090,45738,2090,0,3420,45738,0,9,26,0,87,0,0,2,6,2,0,1,0,0,2,4,8,17
1940,5458,1940,0,1710,5688,0,5,24,2,94,0,0,2,5,0,0,1,1,0,2,7,9,0
2750,10351,2750,0,3370,10351,1,3,8,3,98,0,0,2,8,0,0,1,0,0,2,4,9,19
840,5265,840,0,920,5100,1,4,7,4,69,0,0,4,4,0,0,1,1,0,0,2,3,11
670,4720,670,0,1480,4720,0,7,27,3,48,0,0,3,4,1,0,1,0,0,0,2,3,20
1160,5038,740,420,1160,5076,1,0,27,2,42,0,0,4,5,4,0,0,1,1,0,2,3,20
2090,7290,1420,670,2110,8436,0,9,16,4,66,0,0,4,6,2,0,1,1,1,0,4,9,1
1390,5544,930,460,1710,6200,0,10,12,3,47,0,0,2,5,3,0,1,1,1,0,2,3,20
1130,4100,990,140,1800,4100,0,10,9,0,41,0,0,2,5,3,0,1,0,1,0,3,3,20
3350,9681,2140,1210,2580,9681,0,7,0,4,80,0,1,2,5,1,0,1,0,1,0,4,13,20
1280,5400,1280,0,1540,5670,1,3,14,2,64,0,0,2,5,0,0,1,1,0,0,2,3,20
1140,1058,1140,0,1170,1116,0,6,14,1,105,0,0,2,5,1,0,1,1,0,4,2,5,20
2660,206480,2660,0,2660,206736,1,3,25,6,89,0,0,2,6,0,0,0,1,0,0,3,9,7
2920,3942,2920,0,2920,3942,0,4,7,3,108,0,0,2,8,0,0,0,0,0,4,3,9,18
2010,251341,1510,500,1780,108900,0,4,19,1,103,0,0,2,6,0,0,1,1,1,2,3,7,5
1920,7300,1240,680,1920,7700,0,9,16,4,61,0,0,2,5,2,0,0,1,1,0,3,8,1
2670,5895,2670,0,2820,6531,0,7,10,0,99,0,0,2,6,1,0,1,1,0,2,4,9,19
2670,3240,1780,890,1820,4000,0,6,28,1,30,0,0,3,7,1,0,1,1,1,1,4,7,20
1650,2802,1650,0,1490,2084,0,7,27,3,104,0,0,2,5,1,0,1,1,0,2,3,9,18
3100,5250,3100,0,2460,5250,0,7,17,0,106,0,0,2,5,1,0,1,0,0,2,5,11,21
1870,4894,1750,120,1920,5988,1,0,23,5,92,0,0,3,6,4,0,1,1,1,2,3,8,12
2170,73616,2170,0,1710,297514,1,4,7,4,108,0,0,2,5,0,0,1,1,0,0,3,6,0
1520,9600,1000,520,1510,9000,0,8,4,4,55,0,0,3,5,1,0,1,1,1,0,4,6,1
1430,9750,1430,0,1630,9282,0,9,19,0,62,0,0,4,5,2,0,1,1,0,0,3,6,20
790,5024,790,0,1330,5024,0,10,12,3,41,0,0,3,5,3,0,1,0,0,0,2,3,20
1770,8235,1030,740,1560,8918,0,5,15,0,60,0,0,2,5,0,0,1,1,1,0,3,6,20
2030,56192,1550,480,2510,44866,0,9,20,1,79,0,0,2,6,2,0,1,1,1,0,4,10,23
960,4920,960,0,1010,5040,0,5,3,2,42,0,0,2,4,0,0,1,1,0,0,2,3,20
1400,6000,700,700,1030,6000,0,11,8,1,19,0,0,3,5,3,0,1,0,1,0,3,6,20
1170,1249,1170,0,1350,1310,0,4,6,2,114,0,0,2,6,0,0,1,1,0,4,3,8,20
2390,1984,2220,170,2150,1984,0,6,0,1,108,0,0,2,6,1,0,1,0,1,2,3,9,9
1560,1222,1080,480,1560,2081,0,10,19,3,108,0,0,2,6,3,0,0,1,1,2,2,9,20
2390,5249,2390,0,2600,5342,0,6,9,3,106,0,0,2,7,1,0,1,1,0,2,4,9,19
1350,2325,1350,0,1520,1652,1,3,6,1,99,0,0,2,5,0,0,1,1,0,4,3,6,20
1560,16194,1560,0,2430,16193,0,7,6,3,61,0,0,2,6,1,0,1,1,0,0,3,6,1
1530,10827,1530,0,2050,10827,0,10,17,1,55,0,0,3,6,3,0,1,0,0,0,3,5,14
1700,8534,1700,0,2100,10443,1,3,0,2,53,0,0,3,5,0,0,1,1,0,0,3,6,1
2410,4680,2410,0,1910,4611,0,10,9,0,74,0,0,2,7,3,0,1,1,0,2,4,7,1
1770,5000,1770,0,1550,5000,1,2,3,2,6,0,0,3,5,4,0,1,0,0,2,4,7,20
870,7227,870,0,1250,7252,0,8,20,6,48,0,0,2,5,1,0,1,1,0,0,2,3,20
2620,4050,2620,0,2030,3944,0,7,19,2,114,0,0,2,6,1,0,1,1,0,2,4,9,20
2270,7245,1410,860,1740,7571,1,4,5,2,79,0,0,2,5,0,0,1,1,1,0,4,11,20
1020,8100,1020,0,1020,8100,0,11,18,4,54,0,0,2,5,3,0,0,0,0,0,3,3,20
3596,13700,1798,1798,1894,10500,1,2,16,1,64,0,0,4,6,4,0,1,1,1,0,6,9,20
1190,1290,1190,0,1410,1923,0,9,16,4,108,0,0,2,6,2,0,1,1,0,4,3,9,20
950,10723,950,0,1520,10723,1,3,7,2,59,0,0,3,4,0,0,1,0,0,0,3,3,18
1910,7700,1000,910,1880,7875,0,6,14,1,80,0,0,3,5,1,0,1,1,1,0,4,10,11
2330,10327,2330,0,2200,4629,0,10,25,2,98,0,0,2,7,3,0,1,1,0,0,3,11,12
1470,2052,1470,0,1470,2052,0,10,12,3,86,0,0,2,5,3,0,0,0,0,1,2,7,8
1780,7567,1290,490,1910,8645,0,7,12,2,80,0,0,2,5,1,0,1,1,1,0,3,6,12
2450,20348,1410,1040,2450,50094,0,9,23,4,78,0,0,2,6,2,0,0,1,1,0,4,9,19
2090,7461,1200,890,1420,7462,0,9,6,1,86,0,0,2,4,2,0,1,1,1,0,3,6,11
790,4000,790,0,990,5000,0,10,11,2,48,0,0,2,4,3,0,1,1,0,0,2,3,20
3200,6455,3200,0,3290,7924,0,4,15,4,109,0,0,2,7,0,0,1,1,0,2,5,9,21
2310,9624,2310,0,1940,9636,0,6,24,4,84,0,0,2,6,1,0,1,1,0,2,4,9,9
1310,8670,1310,0,2622,7191,0,7,12,2,84,0,0,3,4,1,0,1,1,0,0,3,6,0
1460,968,1140,320,1460,1531,0,11,1,1,103,0,0,2,5,3,0,0,1,1,2,3,8,20
1580,5000,1290,290,1570,4500,0,11,22,1,39,0,0,2,6,3,0,1,1,1,0,3,5,20
1060,8097,940,120,1560,7940,1,3,14,2,23,0,0,3,5,0,0,1,1,1,0,3,3,20
770,6552,670,100,920,7200,1,2,8,0,42,0,0,2,4,4,0,1,1,1,0,3,3,20
1100,7650,1100,0,1430,7650,1,3,12,0,52,0,0,2,5,0,0,1,0,0,0,3,3,20
1580,7034,1180,400,1470,7358,1,4,6,3,89,0,0,3,5,0,0,1,1,1,0,3,8,13
2550,4623,2550,0,1570,3875,0,5,2,1,5,0,0,3,7,0,0,1,1,0,3,5,3,20
1870,6821,1870,0,1970,6821,0,6,27,0,89,0,0,2,5,1,0,1,0,0,2,3,9,8
2420,4670,2420,0,1430,4468,0,4,21,3,113,0,0,2,5,0,0,1,1,0,2,5,13,20
6200,13873,4440,1760,2940,13525,0,8,3,3,89,0,4,3,9,1,1,1,1,1,2,5,18,1
3020,13457,3020,0,2120,7553,0,10,6,4,56,0,0,4,7,3,0,1,1,0,0,4,12,20
1760,7200,880,880,1760,7200,0,11,4,4,46,0,0,4,5,3,0,0,0,1,0,2,7,20
1360,9948,1360,0,1670,8475,0,4,8,4,77,0,0,2,4,0,0,1,1,0,0,3,3,2
2680,9162,1570,1110,2480,8261,0,5,24,2,78,0,0,2,6,0,0,1,1,1,0,3,8,9
2140,2868,1770,370,2140,2527,1,1,4,3,107,0,0,2,6,4,0,0,1,1,2,3,9,17
1640,3804,1640,0,1440,3230,0,6,13,0,98,0,0,2,6,1,0,1,1,0,2,3,9,20
1440,10500,1130,310,1510,8125,0,9,15,3,83,0,0,2,6,2,0,1,1,1,0,3,8,8
2710,6220,2710,0,2530,4759,0,9,29,3,114,0,0,2,6,2,0,1,1,0,2,5,10,13
880,6600,880,0,1020,6600,0,5,16,1,45,0,0,4,4,0,0,1,0,0,0,3,5,20
1590,6750,1590,0,2370,4500,0,4,22,4,51,0,0,2,5,0,0,1,1,0,0,4,7,20
2860,3345,2190,670,2860,3596,0,4,1,4,104,0,0,2,6,0,0,0,1,1,2,4,9,23
2270,6010,1290,980,2120,5987,0,8,24,3,54,0,0,2,6,1,0,1,1,1,0,4,5,20
1820,8316,1320,500,1780,8400,0,7,10,0,60,0,0,4,5,1,0,1,1,1,0,3,8,1
2280,641203,2280,0,2030,224334,0,5,12,4,90,0,0,2,7,0,0,1,1,0,2,2,7,22
980,2130,860,120,980,2800,0,4,13,2,18,0,0,3,4,0,0,0,1,1,0,2,3,20
1410,8384,1410,0,1410,9205,0,8,9,2,85,0,0,2,5,1,0,0,1,0,0,3,7,0
1640,6991,1110,530,1860,7342,1,2,9,1,67,0,0,2,5,4,0,1,1,1,0,3,9,20
2330,6000,1630,700,1600,4000,0,6,17,4,40,0,0,3,5,1,0,1,1,1,1,3,6,20
1580,10517,1580,0,1400,10658,0,8,4,4,57,0,0,3,4,1,0,1,1,0,0,3,5,0
2190,5091,2190,0,2200,5948,0,7,7,4,104,0,0,2,6,1,0,1,1,0,2,3,9,13
1010,7200,1010,0,1590,7663,0,7,7,4,48,0,0,4,4,1,0,1,1,0,0,3,3,20
1300,9856,1300,0,1400,9600,1,2,3,2,62,0,0,3,5,4,0,1,1,0,0,3,6,8
2310,4729,2310,0,2440,4711,0,4,7,3,111,0,0,2,6,0,0,1,1,0,2,3,9,10
2040,5770,2040,0,1570,6753,0,8,11,4,94,0,0,2,5,1,0,1,1,0,2,4,9,13
1070,6440,1070,0,1190,6532,0,6,28,1,71,0,0,3,5,1,0,1,1,0,0,3,3,8
2150,14092,2150,0,2400,10699,1,4,3,0,91,0,0,2,6,0,0,1,1,0,2,3,9,18
2020,10720,1420,600,2190,10164,0,5,4,3,76,0,0,3,6,0,0,1,1,1,0,4,10,17
1760,10350,1330,430,2210,11337,1,2,11,3,79,0,0,3,5,4,0,1,1,1,0,3,8,12
1010,8848,1010,0,1380,10650,0,6,20,0,68,0,0,3,5,1,0,1,1,0,0,3,3,8
1000,9150,1000,0,1490,10647,0,5,15,0,69,0,0,2,5,0,0,1,1,0,0,3,3,18
1310,22652,1310,0,1600,103672,0,10,4,2,68,0,0,2,5,3,0,1,1,0,0,3,3,0
2710,6583,2710,0,2710,6583,0,5,26,4,103,0,0,2,7,0,0,0,0,0,2,4,9,18
2450,4332,2450,0,2450,4154,0,4,21,3,110,0,0,2,6,0,0,0,1,0,2,3,9,17
3160,8530,3160,0,3160,6460,1,3,19,0,106,0,0,2,7,0,0,0,1,0,2,4,9,18
2420,8438,2420,0,2270,8770,1,2,8,0,97,0,0,2,6,4,0,1,1,0,2,4,10,6
1990,4725,1190,800,1240,4961,0,4,28,3,44,0,0,3,5,0,0,1,1,1,1,4,6,20
2510,7440,1290,1220,1790,8000,0,6,27,0,62,0,2,3,6,1,0,1,1,1,0,4,6,11
2660,10350,1330,1330,2820,10043,0,9,2,4,71,0,4,3,6,2,0,1,1,1,0,3,10,1
920,5157,920,0,1700,5150,1,1,17,2,9,0,0,2,4,4,0,1,1,0,0,2,3,20
2610,9426,1360,1250,1600,9426,0,8,3,3,65,0,0,2,5,1,0,1,0,1,0,4,10,20
2090,35040,1490,600,2910,21132,1,0,8,4,80,0,0,2,6,4,0,1,1,1,0,4,8,19
1270,2509,1270,0,1420,2206,0,5,16,1,104,0,0,2,6,0,0,1,1,0,2,3,9,20
1180,5000,880,300,1470,5000,1,4,5,2,25,0,0,1,5,0,0,1,0,1,0,2,6,20
3320,8653,3320,0,2140,8727,1,3,26,0,114,0,0,2,6,0,0,1,1,0,2,4,10,20
1350,7200,1350,0,1100,7200,0,10,10,1,54,0,0,4,5,3,0,1,0,0,0,3,6,20
1520,10630,1520,0,1550,8039,1,1,24,2,67,0,0,3,5,4,0,1,1,0,0,4,6,12
1850,37264,1850,0,2390,36036,1,3,20,1,81,0,0,2,6,0,0,1,1,0,2,3,8,17
1460,1623,1260,200,1460,1137,0,11,18,4,105,0,0,2,6,3,0,0,1,1,2,2,8,20
910,8700,910,0,1090,8700,0,6,25,5,43,0,0,3,4,1,0,1,0,0,0,3,3,20
1570,6810,1180,390,1620,6584,1,2,29,0,88,0,0,2,6,4,0,1,1,1,0,3,8,19
1100,7110,880,220,1150,7110,1,2,30,1,7,0,0,3,5,4,0,1,0,1,0,4,3,11
2170,8140,2170,0,2390,8100,1,2,16,1,94,0,0,2,7,4,0,1,1,0,2,3,9,11
3470,20445,3470,0,3360,21950,0,7,7,4,63,0,0,3,8,1,0,1,1,0,2,4,9,15
2150,3721,2150,0,2150,3721,0,9,14,2,106,0,0,2,6,2,0,0,0,0,2,4,9,0
3180,10492,3180,0,3000,9812,1,3,21,2,91,0,2,2,8,0,0,1,1,0,2,3,9,17
1100,17334,1100,0,1530,18694,0,4,13,2,78,0,0,2,5,0,0,1,1,0,0,3,3,0
1210,18700,1210,0,2250,10048,0,8,14,0,40,0,0,3,5,1,0,1,1,0,0,2,3,11
2510,38141,2510,0,3180,11760,0,4,27,2,60,0,0,2,7,0,0,1,1,0,0,4,7,12
1340,11744,1340,0,2020,13673,0,11,10,3,50,0,0,1,5,3,0,1,1,0,0,3,5,20
2190,107593,2190,0,2570,47777,0,11,11,4,83,0,0,3,6,3,0,1,1,0,2,3,8,23
870,4280,870,0,1750,4280,1,2,29,0,21,0,2,3,4,4,0,1,0,0,0,2,3,20
2000,7350,1100,900,1720,7350,1,1,25,3,63,0,0,2,5,4,0,1,0,1,0,4,6,8
3810,13579,3810,0,3310,9270,0,9,12,0,103,0,0,2,8,2,0,1,1,0,2,4,9,1
4510,16305,2820,1690,4330,18741,0,7,4,1,103,0,0,2,8,1,0,1,1,1,2,5,13,19
2630,4972,2630,0,2880,4972,0,8,8,1,106,0,0,2,7,1,0,1,0,0,2,3,11,17
990,8062,990,0,1420,8790,0,6,8,2,60,0,0,3,5,1,0,1,1,0,0,3,3,20
1320,9520,990,330,1460,10610,0,8,25,4,53,0,0,2,5,1,0,1,1,1,0,3,3,20
800,4533,600,200,1720,6800,0,8,1,1,29,0,0,2,4,1,0,1,1,1,0,2,3,20
1960,5008,980,980,1175,2315,1,1,2,1,0,42,0,2,4,4,0,1,1,1,0,4,7,20
3160,6540,1580,1580,1990,7090,1,3,27,1,59,0,3,2,6,0,0,1,1,1,0,4,9,20
1160,1073,880,280,1250,4812,1,4,0,4,107,0,0,2,5,0,0,1,1,1,2,2,11,20
1900,5250,1500,400,1810,5250,1,2,19,4,43,0,0,3,5,4,0,1,0,1,0,3,5,20
1850,7547,1850,0,1730,7577,0,11,8,1,60,0,0,3,5,3,0,1,1,0,1,4,5,20
1410,3376,1410,0,1040,3600,0,6,0,1,11,0,0,4,5,1,0,1,1,0,1,4,3,20
2717,4513,2717,0,2550,4841,0,8,16,2,105,0,0,2,6,1,0,1,1,0,2,4,9,0
2530,8169,2530,0,2220,8013,0,6,7,1,93,0,0,2,6,1,0,1,1,0,2,4,9,8
1290,2482,1290,0,1290,2482,1,3,28,2,108,0,0,2,5,0,0,0,0,0,2,2,3,17
1790,3600,1790,0,1770,3119,1,3,20,1,1,0,0,2,6,0,0,1,1,0,1,4,11,20
2050,94525,1250,800,2270,47480,0,5,5,4,59,0,0,3,5,0,0,1,1,1,0,4,6,18
2580,7630,1730,850,2040,7717,0,11,8,1,54,0,0,3,5,3,0,1,1,1,0,5,10,1
990,3000,990,0,1120,3000,0,6,23,3,18,0,0,3,4,1,0,1,0,0,0,2,3,20
1550,1280,1220,330,1550,1579,1,3,1,3,113,0,0,2,7,0,0,0,1,1,2,3,12,20
1720,10202,1720,0,1720,8478,0,7,12,2,70,0,0,2,5,1,0,0,1,0,1,5,9,18
2100,17825,1400,700,2200,14602,0,11,3,3,74,0,0,3,5,3,0,1,1,1,0,5,9,0
2000,8400,2000,0,2000,8400,0,7,4,1,59,0,0,3,6,1,0,0,0,0,1,3,6,20
2060,5607,2060,0,2060,5367,0,7,14,4,102,0,0,2,5,1,0,0,1,0,2,4,9,18
1900,6000,1900,0,2110,8400,1,1,25,3,20,0,0,3,4,4,0,1,1,0,1,5,7,12
1050,6240,1050,0,1410,6240,1,1,18,3,48,0,0,4,3,4,0,1,0,0,0,3,3,20
2170,6750,2170,0,2150,6074,0,7,26,2,112,0,0,2,6,1,0,1,1,0,0,2,9,17
1340,10290,1140,200,1760,7903,0,9,16,4,81,0,0,3,5,2,0,1,1,1,0,3,9,11
1950,10633,1250,700,1290,6380,1,2,18,3,78,0,0,2,5,4,0,1,1,1,0,3,6,20
2830,9680,2830,0,2970,8691,0,7,16,6,91,0,0,2,8,1,0,1,1,0,2,3,9,19
1510,10215,1510,0,1370,8902,0,9,27,1,95,0,0,3,5,2,0,1,1,0,0,3,7,6
1940,6654,1940,0,2300,9500,0,5,25,3,53,0,0,3,5,0,0,1,1,0,1,5,6,20
850,8050,850,0,1590,5180,0,6,7,1,6,0,0,1,4,1,0,1,1,0,0,1,3,20
1670,5209,1670,0,1990,4960,0,8,15,1,8,0,0,4,5,1,0,1,1,0,1,3,6,20
2170,1984,2170,0,2150,1984,1,3,23,4,108,0,0,2,6,0,0,1,0,0,3,3,9,9
3310,8540,1660,1650,3450,9566,0,6,28,1,73,0,4,3,7,1,0,1,1,1,0,4,8,1
660,6600,660,0,1320,6600,1,1,5,4,40,0,0,3,3,4,0,1,0,0,0,3,3,20
1860,10027,1860,0,1530,9204,0,11,1,1,93,0,0,2,6,3,0,1,1,0,2,3,9,12
1320,7201,1320,0,1380,7201,0,10,12,3,71,0,0,2,5,3,0,1,0,0,0,3,5,12
1890,5395,1890,0,2060,5395,0,11,16,2,106,0,0,2,5,3,0,1,0,0,2,4,9,21
2180,21392,2180,0,2890,22000,0,9,6,1,34,33,0,2,6,2,0,1,1,0,2,2,7,12
1520,12246,1520,0,1460,12246,1,1,24,2,71,0,0,3,4,4,0,1,0,0,0,3,6,2
1620,2640,1620,0,1370,3840,0,6,14,1,0,47,0,3,5,1,0,1,1,0,2,3,9,20
2580,3943,2580,0,1700,5772,0,6,22,2,113,0,0,2,6,1,0,1,1,0,2,4,9,12
2880,11443,2880,0,2840,12530,1,3,26,0,86,0,0,3,7,0,0,1,1,0,2,3,9,1
1680,8610,1290,390,1640,8809,0,11,0,0,69,0,0,3,5,3,0,1,1,1,0,3,6,12
2300,22445,2300,0,2640,21886,1,3,26,0,92,0,0,3,6,0,0,1,1,0,2,4,9,4
1040,4000,930,110,1700,4800,0,8,15,1,9,0,0,2,5,1,0,1,1,1,0,2,2,20
1870,3497,1200,670,1270,3497,1,2,10,2,54,0,0,2,5,4,0,1,0,1,0,4,7,20
1600,7829,1600,0,1580,9104,0,7,11,1,87,0,0,2,5,1,0,1,1,0,2,3,9,12
2910,9454,1910,1000,2400,10690,0,9,22,3,72,0,1,2,6,2,0,1,1,1,0,5,8,1
2690,10800,2020,670,3380,9134,1,2,22,0,56,0,3,3,6,4,0,1,1,1,0,5,8,15
1330,28270,1330,0,1210,6926,1,2,12,4,25,0,0,2,4,4,0,1,1,0,1,2,3,20
1440,13300,1440,0,1460,11100,0,5,16,1,48,0,0,2,4,0,0,1,1,0,0,4,2,20
2340,16500,1500,840,2210,15251,0,5,9,1,72,0,0,3,6,0,0,1,1,1,0,3,10,19
2370,7274,2370,0,2090,7656,1,3,12,0,97,0,0,2,5,0,0,1,1,0,2,4,9,11
2140,7754,2140,0,1690,7775,0,8,21,0,96,0,0,2,6,1,0,1,1,0,2,4,9,20
1490,9112,970,520,1650,8411,0,8,29,1,40,0,0,2,4,1,0,1,1,1,0,4,6,20
2430,5556,2430,0,2430,5556,0,8,9,2,103,0,0,3,6,1,0,0,0,0,2,4,9,11
1140,9628,1140,0,1510,9633,0,9,20,1,69,0,0,3,5,2,0,1,1,0,0,3,6,8
2830,8126,2830,0,2830,7916,1,0,14,3,105,0,0,2,6,4,0,0,1,0,2,4,10,18
1120,4590,1120,0,1120,5100,1,1,17,2,24,0,0,2,5,4,0,0,1,0,0,2,3,20
1540,5338,770,770,1680,6525,0,5,2,1,54,0,0,4,5,0,0,1,1,1,0,3,8,20
